Year,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,CNRM-CM6-1,CanESM5,FGOALS-g3,GFDL-ESM4,GISS-E2-1-G,IPSL-CM6A-LR,MIROC6,MRI-ESM2-0,NorESM2-LM
1870,0.07654084417255347,0.08398293807222179,0.051200915094638824,-0.04058393769061283,-0.002607088440215893,0.03273282736987448,0.019017314139819243,-0.02451264839779717,0.045243072611890464,-0.028461147838663246,0.04583254455240674,-0.003576401527997599
1871,0.0943682934091803,0.04253610976165936,0.10256123596119704,0.0472073798127205,0.03062573263889877,0.07828315381822196,0.10603243119590802,-0.01828085567532243,-0.019859523492613544,0.06156156332180364,0.07841996094428681,0.018067696879888625
1872,0.05238050597147186,-0.01185892159147972,0.08667692671372237,0.019975313524072755,0.051172561427059234,-0.011345712212597928,-0.06800006199439183,-0.001441936584822106,0.005810454309975538,0.07180715337310749,-0.024331515187280984,0.14549712899988848
1873,0.18065850170355705,0.048622180010988315,0.014264801288186253,0.04456110383942218,0.061463081171248005,-0.06236034127447826,-0.09293530288462101,-0.09607185578194023,-0.02740161971239133,-0.06827840795673551,-0.047843574733246755,-0.061661391933786704
1874,-0.03895399686947328,0.0210935277634366,0.05454917150388236,-0.0037240845069797133,0.002191489887856894,-0.3530910745899547,-0.003611051721967552,-0.014889642990794653,0.06991085867107598,-0.057885071050442716,0.03227127363328661,0.09065637115370527
1875,0.02283728794937453,0.05938839423872021,-0.08263189617242114,-0.027677349508838527,0.008963373501314148,0.0747449957911512,-0.03246414598301331,0.012274228576103436,0.030580277881141184,-0.061055030203388386,0.0880333728574709,-0.08005071493025921
1876,0.08330025630196985,-0.00871789694385638,-0.15163271177722187,0.007343002724863644,0.009658530793779683,0.06052964890329466,0.012285017134855853,-0.005380608356074502,0.019038013540466713,0.002788514534433002,0.05214550443493908,0.03476095247560124
1877,0.013084974953250578,0.11513739801734474,0.04956516316876928,-0.006624143778375986,0.011147318650557297,-0.3181034121796845,0.01658859993621853,-0.020270669485374867,-0.008830806518354344,0.13051920180970764,0.06356882109421057,0.02842996416648267
1878,-0.018355825400306714,0.03879838481232931,-0.0725020682345077,0.017437702273896755,0.01547113013856825,0.0110271901832838,0.009057255713564,-0.012775311681022472,0.03043297106698188,0.03606234959154263,-0.1319882359085742,0.09592033979577047
1879,-0.08352885778397123,0.04922575256955605,-0.05895791731905785,0.05253883544749568,-0.013800396973870888,0.17412702547380637,0.025273620789419096,0.09240816990161134,0.016371271065959404,-0.0014075131299427755,-0.06436481810042922,0.11972850744911394
1880,-0.09705530821803915,-0.005985438669846314,0.22749817949923817,0.0738582547031087,-0.011717906410485522,-0.28179188070378874,-0.08611470650889114,-0.045223555380759915,-0.02981840897291113,-0.07698338927065565,-0.11874642337527347,0.10729550300863906
1881,-0.09691014536643085,-0.08068432000798571,0.2809347632738372,-0.01895771516606684,0.0009576639333222143,-0.02820512082856368,-0.15081113072402189,-0.03382974441236031,-0.029408800525037998,-0.09392443297554798,0.13017198846807373,-0.010312292322466195
1882,-0.14352501822436725,0.12666489174922008,0.008648624353748805,0.059776686326629594,0.021421034563159958,0.08831044889070945,-0.1359436598114707,0.10137909865985612,-0.025626642567380897,0.027398872882633832,0.09196740807872779,-0.01950330299042032
1883,-0.07952684844527622,-0.00023005733420654472,-0.21226019218388745,0.0764130983617461,0.014762571794012561,-0.08085691477429618,-0.09485582027592263,0.014581788739726268,-0.025364104892147635,0.15305215309180037,0.0506558137052333,0.021745920293702065
1884,-0.16593086184899775,-0.08810696811977248,-0.2543538418266653,-0.016418622568248404,-0.05646726984362644,0.013715723781563785,0.0021657257824377516,0.02286916179436022,-0.026140134256388475,0.06258580277959082,0.037037256049914404,0.04163242643087727
1885,-0.06904293389091239,-0.06929679720161686,-0.10106844955681876,0.02897064465069076,-0.04844099160100871,0.11680975325530522,0.36772341206879416,0.025406304408889316,-0.13575204515595424,-0.0006120320614974714,0.017609277424897204,0.05916728425209694
1886,-0.07162025411748908,-0.06355035617783027,0.06413938215279297,0.030054606987513693,-0.005683469430742657,0.03457283674685624,0.07675883355641143,-0.1282624583123182,-0.051575667672442996,0.01022151095779692,-0.07263318304004102,-0.033814320139164564
1887,-0.00303482650473235,0.04288012002517571,0.17696932542929425,0.027948948471395185,-0.007795136600366892,-0.03672640006928426,0.020308724593741594,0.001844041212275516,-0.0012613919283378503,0.1394823926802173,-0.03938925165852482,-0.06373040450861182
1888,0.03461489031051973,0.10000642472480215,0.1118823144457802,0.030183615747496447,-0.027217738106628822,0.10313860384236007,-0.09892259783995405,-0.00537979686875001,-0.03201920146899976,0.06273661844158976,0.0066840707775966835,0.022140538836526714
1889,0.043618075780426716,-0.0009255914751997417,-0.0009689233678019838,0.07984594340647296,-0.07869251835821141,0.0005576871193335829,-0.12932450571231827,0.08299001399539802,-0.0910990360628229,-0.009899471824498192,0.021135965609777662,0.07366220845896387
1890,0.17073406368383362,-0.006069190404132378,0.13096740803826779,0.10175719927324552,-0.08322262756181377,-0.06939894110002343,-0.05079911916482042,-0.019016962055049633,-0.12016902008675635,-0.020248571882432356,0.03473532186276661,-0.04425146037595344
1891,-0.07238380741077043,0.08579022744086584,0.0807456587460893,0.11034542104396176,-0.04530038109400493,0.1300989102387142,0.2750235213025931,-0.10515530171274187,-0.060782428342457576,0.15896293092040223,-0.16288293931118397,0.04275105453232419
1892,-0.09280663310512059,-0.007749305853649949,-0.06322177120298025,0.054197074956234895,-0.035922980155535154,-0.02869677360301854,-0.023913644886652995,-0.01773061408851931,-0.07881460785496434,0.09575701840408755,-0.025994206419813187,-0.0017111414209345832
1893,-0.04403405667920222,-0.00389394007598994,-0.10983379772858178,0.03092605469122693,-0.037612787356501476,-0.0670518180028687,-0.11252507152250922,-0.02096532237434692,0.024965407974737223,0.10541650691629337,0.027787155290715595,0.1459417414098044
1894,0.003804736836045307,-0.05843411568255148,-0.13476466686065997,-0.03098879941650146,-0.0883791528967604,-0.042783924385727604,0.022299326175174338,0.004666266555091723,0.10175565833593077,-0.04312988199893817,-0.06262331383810016,0.2022704908119881
1895,-0.06993234944479715,0.08054022584723747,0.013828561481115928,-0.076279935774844,-0.06950915785198697,-0.04820006424907786,0.13245517261116124,-0.03255928449478465,0.08709573312358472,-0.15684560016197643,-0.030436561945495415,-0.0014143326558411766
1896,0.012792705292867405,-0.05653707009769698,0.011499617260707485,-0.042526783709361006,-0.11331167013778029,0.017889365153776298,0.2642886081988605,-0.13428673303423555,0.011852767529735807,-0.12239367201387079,-0.12005298238429812,-0.13936288272863973
1897,0.05791801029976395,0.018845947981566455,-0.09477070337342182,-0.048849819059334366,-0.1037239945253364,0.044329428962187396,0.10046855014001387,-0.05499945306573317,-0.0041989161394969925,-0.06524800771623442,-0.04026061905014858,-0.16450850623376967
1898,-0.04097065930372099,-0.033019048085623275,0.03506099558083558,-0.025451147631619035,-0.12408960219442351,0.009896838144017248,0.06531452014745,-0.0028026181275602313,-0.015007503427835212,-0.03503216298493581,-0.028202069785413408,-0.1465902390086675
1899,-0.07349212051610253,-0.0457149697247222,-0.08269606272320545,-0.1347869549360072,-0.11154235548648529,0.3180908382098757,0.11044846869489784,0.01248617847627482,-0.0150347433043948,-0.009292147588091477,0.10057440285254907,-0.16271613637694352
1900,-0.020163599405262016,0.039022946434177086,-0.21490599387768197,-0.10101112280886962,-0.13394882245540796,-0.08899530252963204,0.3113725563553517,-0.11889076602599463,-0.05618074009472442,0.03795580269374649,-0.010313290450488571,-0.1766084231848619
1901,-0.06882620352987677,-0.07616390106773278,-0.14047261672555617,-0.09296198138560906,-0.09970308181865016,0.038389149832394505,0.2508577230215063,-0.15267593701958004,-0.08127042044795461,-0.022276621522812495,-0.05056901416952564,-0.12238561208990006
1902,-0.17926525148233813,-0.2769964105418641,-0.10821538001892193,-0.057468382811813885,-0.12160220049241273,0.1940793944065847,0.31863448251600146,-0.18473230794659817,-0.09322982278666708,0.02571688434649634,-0.08628027364707433,-0.17275152914528133
1903,-0.172166540997472,-0.20138997040614395,-0.0942245105427679,-0.08521963980650048,-0.17372209208297684,-0.062023469047750746,0.31612567830783933,-0.08426160083818132,-0.1487788972997579,0.047684950768074434,-0.11009371876546616,-0.20226100030885943
1904,-0.17923898835209132,-0.19351331165094773,-0.028069736729790955,-0.08463874673994667,-0.1529162613602875,-0.1776423847794565,0.10086004057854898,-0.0085049404396241,0.008796404387460693,0.06829520512317817,-0.01620728753700941,-0.11909064582560648
1905,-0.1175653917043585,-0.10849709507836833,-0.04029605196227184,-0.05271538379167015,-0.15663739617957895,-0.06798649071874184,-0.06889588425444623,-0.13201576654966798,-0.09150658930865559,-0.06403842530216751,-0.04676873336804782,-0.09876863992839469
1906,-0.12046640701012742,-0.2214273238530429,-0.05605767440024563,-0.13803371668105355,-0.1397052867866884,0.06480679660989086,0.09842926887421617,-0.15411657999995404,-0.014398897719810951,-0.19897158599067333,-0.1348296907416483,-0.15619640692404596
1907,-0.2586834595371109,-0.2660073117425467,-0.11911702169665672,-0.1669919215902095,-0.15990445761088565,-0.1468520537434457,0.11057433670292581,-0.13562929569743667,-0.03830571280614498,-0.1341260588765514,-0.11517143068350567,-0.14298352614369828
1908,-0.08746857004699876,-0.3503358331015948,-0.06685304328013615,-0.10381842205606227,-0.1662460515542156,-0.3109145786709597,0.1275502192593694,-0.09000600391723207,-0.09363200903113891,-0.07409245507836025,-0.06569684266455,-0.1510301081924911
1909,-0.18965882761071615,-0.4279685480569097,-0.10906228797790025,-0.15286532436782252,-0.16530071019933087,0.06288007737355024,0.2016049602818064,-0.0585593467323741,-0.10128292944660436,-0.04627980155726577,-0.18825730084795778,-0.24658837124194358
1910,-0.11857027988009598,-0.4393096790076115,-0.009889457757719626,-0.2347793806793998,-0.19226598213101556,-0.0963477713073373,0.1369692829683476,-0.13698737230386393,-0.11577095502774037,-0.21612917135591633,-0.14940733517101915,-0.12872387878694075
1911,-0.11451172527470264,-0.4171819189045988,-0.09288326686733356,-0.09849479239936397,-0.19290591111545477,-0.11765904966175068,0.437833970470315,-0.11721097739122485,-0.08811366857756532,-0.22816764842561757,-0.11869683254362592,-0.03315672696647806
1912,-0.2528911505661928,-0.3234156418086485,0.068612839941075,-0.12509513565619815,-0.2240735285875247,-0.1416421600609319,0.4259753796615135,-0.09352373028303526,-0.07670566731826493,-0.16221084950243297,-0.07837623300260846,-0.05548500745192081
1913,-0.33285695938445453,-0.41400673479202255,0.12991330975953966,-0.1346358047565131,-0.2287676453607401,0.07502384252205968,0.015026009919183118,-0.11423997390575417,-0.16323769888930173,-0.09367442582568758,-0.15598621251278885,-0.1396064986167937
1914,-0.3301645167571169,-0.4169100223590134,-0.11515804298998915,-0.2022359627242376,-0.22149611459454133,-0.09288237734865074,-0.0007433662507196546,-0.09537614489048815,-0.1588097191376492,-0.0041256207881228395,-0.2613662772477688,-0.09953767683694298
1915,-0.24931577727812826,-0.3364525339037016,-0.11393969663462125,-0.11878207074557778,-0.2308935073536223,-0.04304219697394567,-0.10638987517139085,-0.040182440136972544,-0.15917577655702153,-0.013427630021008953,-0.11876070661098545,-0.002674154777456697
1916,-0.232064796408828,-0.3444698699283942,-0.01664949902592762,-0.23851167167782333,-0.25907654057631646,0.14173139494111786,0.0036128081615523166,-0.04779814449853278,-0.05547478408633505,-0.12970953347426892,-0.08296151380040201,0.007245451260480421
1917,-0.11767485097829444,-0.46922901929689154,-0.12196277873163144,-0.35504398805790305,-0.22796654843708386,-0.07423763871811956,0.011816828018157643,-0.04548197127618861,-0.0678866918186656,-0.15856960378755716,-0.21257820156080195,-0.03240490401220855
1918,-0.18115097026933574,-0.30139628753568914,-0.11065872755563474,-0.1843253191375203,-0.28976570746261104,-0.09664209484971652,-0.11361108739526973,-0.05863744446924091,-0.07057776825759043,-0.18281278280690566,-0.12121607844832537,-0.06795695479246273
1919,-0.112445186202541,-0.39252809503819114,-0.0781813616218017,-0.21121290573890442,-0.2753198044977052,-0.27523192718498474,0.03293373188100738,-0.1284681080229764,-0.033542446067428844,-0.1886220018233196,-0.10260877021714805,-0.20382596301011083
1920,-0.2063762258723876,-0.550513298792479,-0.03805284910914734,-0.21462218270724862,-0.28230104724131744,-0.15018939433929301,-0.03966738144049569,-0.11972616949087081,-0.058093983802909165,-0.1247662678189372,-0.12092638029477265,-0.13060175700338902
1921,-0.22086730363554752,-0.5446745004745427,0.031030588192683735,-0.21294707101158986,-0.31571899004477916,0.21026798317432466,0.13523213812868579,-0.11009777043879876,-0.1198364054893686,-0.1155437031569629,-0.03890837971826861,-0.15432739874445095
1922,-0.2726660146862521,-0.5209501596528797,0.04831675591487357,-0.25068125449116596,-0.315975281513659,-0.1905077214794433,0.03846599642454106,-0.020656723271050552,-0.06075514287319012,-0.133995351060076,-0.08735251413186836,-0.16487754685226483
1923,-0.2679543076337206,-0.5403744157005108,-0.10625376935701883,-0.21297375910250768,-0.2848943851916887,-0.07460135224830655,-0.10300698092953901,-0.055522091415446916,-0.12115526268764236,-0.05319945968245489,-0.09425235679772835,-0.1359624529119233
1924,-0.28524642522494853,-0.5714505436679341,-0.07660278306597429,-0.2859337886663302,-0.3184340902966955,-0.09923276480466575,0.01412799958208565,-0.13020047691087103,-0.03550919980776688,-0.13132664950945755,-0.0254103606060626,-0.03860977241980763
1925,-0.2601347179084222,-0.4707371839518528,-0.05503560205195393,-0.22812189881080913,-0.3407144629609642,-0.05311215580569926,0.11059474453487565,-0.12329264350399653,0.001815858551537695,-0.14330806896633194,-0.1403218955203908,-0.1678895195263079
1926,-0.28966433964838345,-0.4769114951710259,-0.1623042147411644,-0.15566120825006796,-0.35383061155220263,-0.029338511747156105,-0.022604020360717687,-0.03844500158307174,-0.06365866677580184,-0.1053610036391791,-0.1934293257668615,-0.07313388170446343
1927,-0.2561759472485485,-0.41309772343346907,-0.2695487301021301,-0.24313451796641022,-0.3460995964769384,0.10821400924218379,0.00936645470259215,-0.16747560804277817,-0.1401887417750966,-0.10001477327924267,-0.2280397212795141,0.05763606416026837
1928,-0.25500129212560685,-0.34178511787649996,-0.10561464248515644,-0.24131021816776096,-0.34259000623654495,0.12643775422952092,0.09113817514786107,-0.12269462984476108,-0.11885604135375595,-0.18094833512856173,-0.19189209712096925,0.05111747683817902
1929,-0.28829143338630153,-0.3713622325177925,-0.011733954929878688,-0.20995690892435734,-0.35531146695889343,-0.10201699479443,-0.001963121314584203,-0.09364729269668724,-0.05415469902305535,-0.22076312555065722,-0.20925997647723577,-0.06379688806427672
1930,-0.33557771376971746,-0.28451000298629847,-0.06086496547928649,-0.19057655343002275,-0.36832110055516604,-0.04029752930134763,0.04566032414061797,-0.1553379539272999,-0.05073681769459322,-0.10322044043946643,-0.1715789294940387,-0.14300542406175035
1931,-0.24161189803311572,-0.30565163833663556,-0.08931289557335853,-0.20143703589597955,-0.3442841682738473,0.17334238223055864,0.24466514590987268,-0.12443027554551751,-0.04364181000893883,-0.07012554546958004,-0.2010346245262967,0.006391319804888867
1932,-0.22288438277096767,-0.20719383661428675,-0.012066404550772951,-0.16724066834191803,-0.3363852617717895,-0.08355073091703238,0.3963425065852595,-0.07336243411892625,-0.1493787104367315,-0.1303934022668373,-0.16523405015916776,-0.03517827956530713
1933,-0.2780069415704383,-0.27818420112953635,-0.13394405120645875,-0.24983429692606227,-0.38166864186253263,-0.11877868602597538,0.007336607305224648,-0.15788714500033113,-0.1298760534320563,-0.20883967863773908,-0.18569383724307056,-0.017203321257908286
1934,-0.23611566046022617,-0.36068745750945,-0.17064649265074025,-0.21238558543508132,-0.3996486538617426,-0.09081884564869099,-0.06988239806317205,-0.20527189957997394,-0.17001216797657234,-0.27975245803371324,-0.30825585381151227,0.02825948075091159
1935,-0.19546860086895212,-0.24201729786098186,-0.23190627375857847,-0.19769865977143947,-0.37231656485420106,0.11518668234977864,-0.053618607259750296,-0.14808038692090886,-0.1477296574096411,-0.3662623591446526,-0.19203759503353435,-0.0007803271726769233
1936,-0.203635146994382,-0.24768860020244968,-0.41646798745417035,-0.13777372480701197,-0.38671717057507715,-0.14062189413128606,-0.06543671885532411,-0.1522245120765388,-0.11558343515864236,-0.18531446318597009,-0.1864996276837776,0.03927283005447996
1937,-0.17539303889683958,-0.2404889230882983,-0.20367840993012198,-0.16051829485334637,-0.4193320872573018,-0.01692689308093142,-0.047663955764739606,-0.21580583779753096,-0.07285124778078601,-0.2992661133800691,-0.22921532937953357,0.03221978930250692
1938,-0.23166030362793805,-0.3354502924739195,-0.17336779499192168,-0.12340484720710275,-0.4405392029115374,-0.0007332926116335832,0.053336886561578076,-0.14970531455951866,-0.15154460533855021,-0.314688294899251,-0.1570224841330215,-0.027645131971672274
1939,-0.24609533918338386,-0.3387648934176107,-0.17941335117200122,-0.10449758868249549,-0.44909316461455606,0.03790647701233876,0.08597171527616597,-0.26039848292598305,-0.1307180668633655,-0.09492097530495341,-0.15751779697097226,-0.06851926754060128
1940,-0.20234639657658227,-0.1370500762628355,-0.31128468536966636,-0.1855259693671718,-0.4205995956694564,-0.12026890627305047,0.0037777112506701778,-0.19609808775990364,-0.169819239577674,0.01277902633423262,-0.2808371698373687,-0.15767616690321723
1941,-0.28371282862225705,-0.23966583079872744,-0.162891486629299,-0.1450353242865131,-0.42365155925989634,-0.09910971061434141,-0.11482673552334106,-0.13994264579349902,-0.18828050522625947,-0.07573457690199442,-0.23084652589275537,0.0032678469836151937
1942,-0.20874722883326438,-0.14701176727804066,-0.04085112044263073,-0.31213015627744045,-0.4383933647563468,0.10258530730478542,-0.01975798045252326,-0.11285131521357587,-0.21483518547978125,-0.10594968541284158,-0.28359453812153707,-0.024719632901165807
1943,-0.25984769725274315,-0.21050284072797584,-0.17218091993545295,-0.2641826297681982,-0.4541763666681427,0.10346425553194338,-0.06536118573278993,-0.2620653783140612,-0.10596038209600858,-0.1876706485043018,-0.32574364723621135,0.03686496709479473
1944,-0.18806378115702152,-0.3301813618085781,-0.21152030885709877,-0.2514837914942806,-0.4280952086827404,0.06014758913570428,-0.0028241159373095393,-0.2685300453040963,-0.07053281361868725,-0.37434919226124314,-0.31983014908882473,-0.1906217575840012
1945,-0.22785396699998314,-0.2844562931983932,-0.19053830290580454,-0.32935682004889755,-0.44518164514165554,-0.15523669516150387,0.07330802304448608,-0.1738092586751154,-0.07177888777717886,-0.255571653828906,-0.2606607199316923,-0.203216739292484
1946,-0.23037078847404868,-0.3074725429629637,-0.03794312115123013,-0.2979011373882672,-0.43832666735505793,0.08344119655496957,-0.005878414710537851,-0.19945308384177662,-0.059071202676918115,-0.2287471024348761,-0.3499353187346669,-0.11866133420094314
1947,-0.2640015242164927,-0.24411065439868138,0.0015431576772642914,-0.3443609355026221,-0.4627135047815255,-0.24481458550816415,-0.041447781707411285,-0.2379506440827083,-0.10108563722006965,-0.19131245633263155,-0.28992153656585495,-0.006741937557018831
1948,-0.18271392819571536,-0.2865514727403036,-0.13760667769561408,-0.27636843040770703,-0.480146260526041,0.07015848930007165,0.13969284549605643,-0.2198252833922149,-0.06454264697685877,-0.1452734138602896,-0.2508763025713974,-0.2882934380854887
1949,-0.1393377229756955,-0.30977529985279695,-0.058807686649050527,-0.23441925758439622,-0.4880034950890114,-0.007686035610720945,-0.08609289725296285,-0.23421400663512731,-0.057045886279688734,-0.055697589750069346,-0.2674590282829916,-0.2453442431166367
1950,-0.2286308977389398,-0.32075125838907337,-0.20052691219048005,-0.2172025947613804,-0.4788149022946441,-0.06090320409587233,0.10293401988459075,-0.22517616415226588,-0.1350720761555286,-0.062123758551365656,-0.17733192499016648,-0.28429483866826827
1951,-0.2154321886841716,-0.3783111331262494,-0.04541590449689119,-0.26320629253840816,-0.5156424230519219,-0.022763416428482366,-0.12182195060018715,-0.19903761275408122,-0.18331998598309251,-0.23492949956372625,-0.14288044235869488,-0.21731450567115293
1952,-0.3155729591390282,-0.31711695057412836,-0.13293468355755028,-0.34084942142149816,-0.5235150723390422,0.10988047856181699,0.07096247784714305,-0.32261006466693076,-0.20009829562929854,-0.23186359198536924,-0.31074219587852053,-0.17729289955399072
1953,-0.11313363022671025,-0.4017856078432351,-0.1124025865521131,-0.27324954160764875,-0.559642980468934,0.0031042808135198735,-0.2902145909160801,-0.3062797491035919,-0.10320367908920025,-0.25304168252582254,-0.2537914350625667,-0.1346151580953581
1954,-0.28581255834870034,-0.5546026406404881,-0.1777621000613749,-0.3433554843591635,-0.5530767050361248,-0.3952481743325511,-0.0818523419202176,-0.2296807884945941,-0.09862433519090626,-0.26168299665149,-0.2983581653385152,-0.15529180436880907
1955,-0.3398346659369197,-0.3745318621754468,-0.09834926516623056,-0.33054055612653366,-0.58491829441934,-0.1282891069503565,-0.26423563008488177,-0.2105131767750113,-0.22795941129817537,-0.185622682757364,-0.3226643085965672,-0.16474167309120744
1956,-0.3215318544908185,-0.4344907860738625,-0.14155312913406817,-0.2807732700436401,-0.5592078530076601,0.043260496752727876,-0.34647225006177346,-0.14375890288303586,-0.1854106150648941,0.038374838949090745,-0.41864168993323014,-0.18207078626787265
1957,-0.2989202268027517,-0.6567912798716032,-0.22027690844071643,-0.3892052886590212,-0.5959377274979829,-0.012338809002457629,-0.27374279758130826,-0.34632148285541275,-0.19454216256870577,-0.019546490230600847,-0.4368499391986734,-0.17002502532009234
1958,-0.3490316419802109,-0.49018202315979664,-0.1364537870660577,-0.3763373871958664,-0.5926956236341713,-0.02785059922722554,-0.19334505431501708,-0.36773109617241045,-0.21718444482799656,-0.1150607903937858,-0.37409940022556865,-0.2800726870721596
1959,-0.43257293284083187,-0.5876873694138448,-0.10170745424458033,-0.39169611224976475,-0.639968223173071,-0.01847325059895755,-0.3975500285079299,-0.28509273759974413,-0.25503022712163204,-0.2630429608568707,-0.3525004449460773,-0.24839732934894598
1960,-0.39917427507787034,-0.47993193598518386,-0.14999504331866897,-0.4767027518676473,-0.6507593920538003,0.04558029072597627,-0.3086911626064799,-0.317842296057712,-0.22170576449311008,-0.23797931671935235,-0.3766196163063445,-0.30939787838233546
1961,-0.35323299070999586,-0.5838812870863012,-0.2043802576222972,-0.4157697525691862,-0.6661403963196375,0.13711923028690434,-0.20755695104460625,-0.3438535803518917,-0.20685354789078472,-0.21943601515491493,-0.4721298633840222,-0.295519623540475
1962,-0.36859416901918723,-0.5866339104547474,-0.17911100627038212,-0.3520136557268351,-0.7160529072572054,0.011975391836475417,-0.18849726099870961,-0.4077210870634476,-0.2577217409380033,-0.1611976442117598,-0.37496958561029375,-0.3223017780883558
1963,-0.4061668424782655,-0.5564792701125321,-0.20854013099450922,-0.5015374858995327,-0.7484310565498264,-0.17103495742472385,-0.23756399839717462,-0.4659271259005082,-0.27396135449233866,-0.19248748408575664,-0.3479225938875627,-0.4249311715632962
1964,-0.45726914261761237,-0.6006996604440265,-0.27024605457613543,-0.47518811398612315,-0.7700021886810419,-0.3393195734568214,-0.4407036902969904,-0.3404533580672498,-0.2946323067080999,-0.2234428957080972,-0.29697568429601967,-0.4188000901644929
