Year,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,CNRM-CM6-1,CanESM5,FGOALS-g3,GFDL-ESM4,GISS-E2-1-G,IPSL-CM6A-LR,MIROC6,MRI-ESM2-0,NorESM2-LM
1967,0.5638283310095155,0.29660270255966237,0.2544012493177378,0.4442717509789383,0.9838621586117082,0.43006176675237334,0.7898493310968694,0.5919118033714651,0.5712115473340382,0.5964795910358224,0.6466735217334781,0.37030934430083157
1968,0.5680868617464652,0.28299309932214584,0.3536276524450696,0.44634177782114137,0.9715011659078406,0.4211357958848479,0.5837653977560175,0.6066256606333281,0.5789481355260369,0.5129282557842788,0.6022738127708013,0.3820408956847364
1969,0.6669747326733423,0.20317081095536887,0.4798573351477003,0.5285115450878556,0.9801442089721376,0.38626759746033407,0.632883943369887,0.5908260896320003,0.6968526451824052,0.4641661357800942,0.5938910119835166,0.3169321025364502
1970,0.6329253352727685,0.40803787392904955,0.561605737497727,0.6771532115525553,1.0343872897621955,0.3799508302902769,0.533623023294496,0.48653529445835936,0.5582623918073384,0.36055381703173367,0.6460345440749256,0.4709029622820856
1971,0.6854067507467884,0.39344778816130793,0.6994058896763613,0.6214024265528068,1.0372824400257188,0.4630583388635552,0.6359046930358999,0.6028912493885503,0.5881585442498197,0.4637024374015317,0.623252060443602,0.546945312662369
1972,0.6547167681861006,0.41096397723844136,0.6482161992049842,0.5742743756328818,1.0926898116527453,0.44044238300813593,0.830669911061337,0.6691817819208947,0.6488593555762628,0.5173249792085928,0.6626598158507232,0.4521640778406582
1973,0.7641489372197208,0.4477312832339154,0.718332798592802,0.6588884599543089,1.1281730594770802,0.4411493075465216,1.0105985124070467,0.5603287013472276,0.585567232749411,0.5565237957262361,0.691489358604293,0.46323233828473837
1974,0.7332025801139254,0.5451992185093119,0.82424911915702,0.7289972124489621,1.1535076752576214,0.4164972747860879,0.8122404469551502,0.6385088222298835,0.6932451851975712,0.4939235831142497,0.7046776801132713,0.563128191752956
1975,0.732224715088941,0.45950227834967733,0.9078811383073642,0.5893709584790751,1.1700257236111211,0.4814329084960579,0.9742612161983826,0.7646906400834536,0.6341476936220856,0.52392841447969,0.820421381709616,0.3889851005238765
1976,0.8398333737568692,0.31045538033375075,0.7686472540442135,0.5588377246135099,1.2075125539873315,0.5870368739886344,0.9621660271398501,0.8907498091399728,0.728153643613538,0.4662457031708645,0.7563286766070649,0.4638469755674695
1977,0.7994001514406557,0.3584951234475891,0.7302694064177597,0.6822715011254498,1.2446033405613712,0.5125909295894588,0.7447687629528348,0.7341478262643131,0.7805657001777854,0.5910605992465847,0.8111601830945451,0.6480058397875295
1978,0.8195308018813179,0.43695802996594296,0.6867008124664611,0.7654195771499965,1.2923346679481478,0.5461879811718078,0.837796935914299,0.803901901666436,0.7931877070017755,0.6570187974962564,0.9125499857697827,0.5714321222001396
1979,0.8151307913151385,0.4479880053451657,0.7449431239858861,0.7714278919518917,1.3516556789150418,0.5392342847944619,0.7650749436162466,0.9065008764146903,0.7676613040727938,0.515913620136525,0.9616989908886688,0.4048773318499993
1980,0.9273295220517899,0.42203910812462214,0.784742190324162,0.861350029828007,1.3975990624659458,0.7005210921569391,0.8129713830357022,0.9271033988915953,0.7803081137070055,0.4473752621050062,1.0018475631824695,0.3170802734855997
1981,0.9969374797110452,0.4852327496353247,0.7362153017371241,0.8547455319209746,1.4423051083544804,0.6631832787780952,0.8568773082898341,1.0076300860709002,0.8558623525697406,0.5747523953403714,0.9663558706095124,0.5136476381464705
1982,1.0316300960355917,0.6404701235892676,0.7302355145013529,0.8278516418217712,1.4570943318632195,0.6686321505861545,0.79902164520616,0.9101797774270955,0.8542051795997274,0.6074373213746425,1.1315609194329315,0.7012551105742542
1983,0.9887328984363296,0.7363032309156027,0.7098403210275948,0.8319124199546397,1.5157728425783357,0.715386750099819,1.0323886736251344,1.030216420619224,0.9360543444883871,0.7219682101934852,1.0380436947119056,0.82446330014076
1984,0.8668432104594733,0.726539130874154,0.5368097022055801,0.8420048786919011,1.55563820344285,0.6716464088983669,0.9333370050511478,1.0743166276382414,0.986284548561861,0.7280061860504147,1.0817677636093606,0.8412449878325302
1985,1.038591202695817,0.6739834866691792,0.763569258716091,0.8827521160327442,1.5856536344304664,0.8825979281172663,0.8877671860982895,1.1112650831592006,1.0486187043797293,0.77079406630623,1.0653222486916973,0.8066145396493342
1986,1.0700448052444922,0.6171854275835075,0.8866917971579805,0.8931617411754588,1.6642678713497348,0.7791491771209338,1.1383557705423706,1.0041399476839181,1.092282253907285,0.8726903612787207,1.2291936783634068,0.7617071617351784
1987,1.1729933988471417,0.8098141907714129,0.9755351241815536,0.907372416824284,1.725402049965288,0.8239570349647046,0.893072537721468,1.1389444670894586,1.1220964881985662,0.7063550242064826,1.1329812671939976,0.6646172595342908
1988,1.1523870370515201,0.8489041533519852,0.8423054006942352,0.9942597877780192,1.7430569008198855,0.8443121653560827,1.013299494670196,1.1905382713840396,1.0487137793288535,0.678573424522063,1.1888690134637776,0.6811237480317134
1989,1.1879364955702176,0.8714081800379103,0.8561040234261968,1.1021588521102081,1.7895478223156625,0.8573313320768295,1.178275001633045,1.1388296844059567,1.118448159365778,0.8405566566760415,1.2234820129814479,0.8231640190146036
1990,1.1903387958361134,0.8133021304929438,1.1195941286574866,1.11585790390502,1.8193384872894145,0.9502948177070428,1.0067955214102668,1.2527992883808636,1.1267323174276513,0.8594877425050279,1.2498166933009918,0.8248080157278828
1991,1.2375868295893901,0.9296336850032002,1.093883954638758,1.1467522136855375,1.8762979467637053,0.9100840705417673,1.1922760856944972,1.2898429544366332,1.1413721808344954,1.0111678295137627,1.1287951287029057,0.902673317126343
1992,1.1922146158269902,0.9336499537418517,1.2722825027265003,1.218478691108336,1.9067550616904643,1.0686957923058336,1.1556752013918403,1.2473481606336487,1.1650422311553614,1.0695689015899248,1.1866241245168125,0.7736485737478399
1993,1.271124390281469,0.9414882382884946,1.1229513809585543,1.2132125834641443,1.936566611810754,0.9668759497388628,1.2796785128221306,1.1949013471819547,1.2963386885365535,0.904649308945359,1.2661541617313807,0.8236072908154776
1994,1.303478653953529,0.9564069432982841,1.0025705339623356,1.2740374620460893,2.0445537406510437,0.8729987857987588,1.1647380737269981,1.3029093723130034,1.3415621435474845,0.9051991928191574,1.2609435334885277,0.895704120228214
1995,1.340633156631911,1.0527850931815548,1.211174018533501,1.2498230816159075,2.049823389506983,1.027081207133396,1.4537570471842372,1.2474918817956275,1.3661228438115791,0.9774439493917001,1.2058956215743277,1.107476299327886
1996,1.531158029185315,0.9552416356101503,1.1651350625468078,1.237595077313265,2.0851841517460246,0.9854364485839799,1.4857460567475058,1.3706296150595276,1.2660996310369197,1.1160240085767283,1.2699145760710047,1.0591824460410915
1997,1.3935790665891707,1.150649271327971,0.8703718277304267,1.2464542775620768,2.115177253217651,0.9406921292218845,1.174820232918488,1.3153108897468282,1.3239682308391167,1.0136251411467305,1.398002501230363,1.0779076545028954
1998,1.4393320593165402,0.9562012530900602,1.1115676193940758,1.2554985443485873,2.207166407440897,1.0904853492219189,1.3194714559029137,1.326304580120471,1.435891179668329,0.9737622880219904,1.4319782555129321,0.8585833602590563
1999,1.4620678385700918,1.0271702552111652,1.2556956502149663,1.324267845292691,2.1944094653562307,0.99329479014763,1.719405929212096,1.388610607034468,1.422799207476376,1.120978899629167,1.5198745705129975,0.7719943514366582
2000,1.3292729104169934,1.053103605252819,1.2695368777888907,1.423348673503211,2.1920805286800533,1.0228059424513336,1.5021805253562097,1.5112047017264345,1.450578395174144,1.1455107808584046,1.4006254069601294,0.8480293487768438
2001,1.4646287655905357,0.9154571125610994,1.1097924343811942,1.557302399455048,2.2669067466533788,1.075217101881102,1.206932754804869,1.4292171740931892,1.4884616424907018,1.1070842551407787,1.496553101473911,0.973333839816982
2002,1.5166787168925104,0.9978419265529767,1.494815277818358,1.5616739329382296,2.318495311140587,1.031734947352862,1.0803712675014168,1.4337301462308132,1.5038439937853598,1.0745531885192192,1.4501937883522034,0.991852034085306
2003,1.3904094846819315,1.0684778927186491,1.5308277281656857,1.5819736128506126,2.3728615951127887,0.9616132537184889,1.4787745846570783,1.4865067225632862,1.6617787084726992,1.1406298528307994,1.5111825387200948,1.0660335542171153
2004,1.3962752113410875,1.2151088420965543,1.314602560201117,1.5092232837076747,2.4024625194960256,1.215549940295079,1.6707438839812143,1.489995245556182,1.706781443811208,1.1312470257759513,1.4579452424394281,1.1998954938629878
2005,1.3947567260486282,1.1800133376744142,1.496170296406032,1.5047261135095216,2.4421063451007283,1.134133549044815,1.59691437704744,1.5065586098673933,1.6024659036083515,1.295421352961505,1.5767178516821942,1.1550225037238384
2006,1.424348205471009,1.127322887365357,1.4079048192718435,1.5748773423704479,2.5047691044095943,1.0966727783892598,1.4598460783845444,1.5717599312772685,1.6650911169117952,1.2803161546537187,1.5869017482104066,1.2185593763149027
2007,1.523678330722874,1.2785643460810865,1.3795044983126048,1.5808763177461882,2.5198452734257053,1.0776840070452356,1.453491580640454,1.7160915993859598,1.7094832803939668,1.1161753401612813,1.705067071534315,1.0623083770523931
2008,1.5085552334460437,1.3332245682597654,1.4012077860102807,1.5975001287341153,2.5441134549270172,1.1075994439999461,1.4679100631158186,1.7131298891352762,1.7456290582910956,1.1694835289837917,1.5960775888145355,1.0086686324953533
2009,1.5231610897984182,1.303740543842903,1.4044950961963971,1.694912970965247,2.579741946065972,1.1211690215346028,1.5796600147696493,1.596650466555128,1.7312847534616034,1.0376474397886128,1.6575693660001927,0.9130757296589226
2010,1.6218796892114493,1.2847952347349505,1.5685196407482735,1.6489343597004547,2.5995235887628394,1.1310024859982444,1.7485803143043472,1.5842713379853217,1.797020322316534,1.1842887317701152,1.7295646668269,0.955065489187212
2011,1.6324926268570308,1.3406788228387345,1.5255334668356133,1.652245349028681,2.635515006898512,1.0235455831520333,1.5279919951064724,1.8475957771286757,1.837171765670662,1.2214463074778033,1.691947900349621,1.0746197185405644
2012,1.6807988054541374,1.288947762156967,1.2987700901625607,1.756453730888451,2.688935027293803,1.2387081826713982,1.4713077298283297,1.7662726117273952,1.872877137725351,1.4381447329621162,1.7406643789297058,1.0800148124353897
2013,1.6540889756639987,1.3442373733852035,1.583337100471281,1.8009988619329418,2.7406563240158515,1.2480051358009363,1.800759244480188,1.6126704856012355,1.8969489872899605,1.5269676866119324,1.7339426772124018,1.0702971393830416
2014,1.6704968608306399,1.296095066791621,1.6513738496893744,1.7971397288906967,2.8013274556094085,1.2693830622157345,2.11723351298508,1.5897338561505303,1.9626285436990454,1.2182099408179716,1.839584947698468,1.123760105377627
